#	Name	Time [Min]	Area [µV.Min]	Quantity [% Area]	
1	12:0	8.13	22.0	0.06	
2	14:0	11.90	56.0	0.16	
12	14:1w5	12.19	3.6	0.01	
13	15:0	14.20	8.7	0.02	
3	16:0	16.80	5776.4	16.13	
4	16:1w9	17.16	37.0	0.10	
5	16:1w7	17.33	261.7	0.73	
14	16:2w6	18.27	6.0	0.02	
15	16:2w4	18.79	12.0	0.03	
16	17:0	19.28	20.6	0.06	
17	17:1w9	19.73	5.0	0.01	
19	17:1w7	19.83	7.4	0.02	
18	17:2w5	20.89	3.6	0.01	
6	18:0	21.99	1490.3	4.16	
20	18:1w9	22.51	10038.2	28.03	
21	18:1w7	22.60	93.0	0.26	
7	18:2w6	23.71	14426.4	40.28	
8	18:3w3	25.19	1080.1	3.02	
9	20:0	27.08	61.8	0.17	
22	20:1w9	27.52	15.7	0.04	
10	20:2w9	28.63	116.4	0.33	
23	22:0	32.32	15.5	0.04	
11	23:0	34.47	2253.7	6.29	

